Value	order	sample	domain
13.485671842047754	62	10hr	ERD
13.514948829425473	63	10hr	ERD
13.515160632817807	64	10hr	ERD
13.512660265970773	65	10hr	ERD
13.44071485882469	66	10hr	ERD
13.4581651721136	67	10hr	ERD
13.511899541423354	68	10hr	ERD
13.537659527002766	69	10hr	ERD
13.64957348251645	70	10hr	ERD
13.590203431503516	71	10hr	ERD
13.72390271194662	72	10hr	ERD
13.806879615587743	73	10hr	ERD
13.94729277094923	74	10hr	ERD
14.058046322924284	75	10hr	ERD
14.126725206115918	76	10hr	ERD
14.200506343602882	77	10hr	ERD
14.18164948523669	78	10hr	ERD
14.290485131471392	79	10hr	ERD
14.262387674634308	80	10hr	ERD
14.234740184707947	81	10hr	ERD
14.151679355533926	82	10hr	ERD
14.221629229359078	83	10hr	ERD
14.329585773247347	84	10hr	ERD
14.431691079730506	85	10hr	ERD
14.58336873712412	86	10hr	ERD
14.623517209879823	87	10hr	ERD
14.602772247638187	88	10hr	ERD
14.668291248891443	89	10hr	ERD
14.497968073814478	90	10hr	ERD
14.526360018838067	91	10hr	ERD
14.477040208728717	92	10hr	ERD
14.466515488717691	93	10hr	ERD
14.529067151040357	94	10hr	ERD
14.616081287499984	95	10hr	ERD
14.574048849521507	96	10hr	ERD
14.493506820398556	97	10hr	ERD
14.517095468420312	98	10hr	ERD
14.500265695407165	99	10hr	ERD
14.451414346744462	100	10hr	ERD
14.498641571346614	101	10hr	ERD
14.512557498537323	102	10hr	ERD
14.487292558994309	103	10hr	ERD
14.506024685066228	104	10hr	ERD
14.45105664041525	105	10hr	ERD
14.409999920585586	106	10hr	ERD
14.29585388845556	107	10hr	ERD
14.267088173843565	108	10hr	ERD
14.28283972633693	109	10hr	ERD
14.319813064265015	110	10hr	ERD
14.395122171435698	111	10hr	ERD
14.448019173159748	112	10hr	ERD
14.417184399883624	113	10hr	ERD
14.398729868407107	114	10hr	ERD
14.287704379026998	115	10hr	ERD
14.292643118219338	116	10hr	ERD
14.219128195769516	117	10hr	ERD
14.167132840902314	118	10hr	ERD
14.202878700461401	119	10hr	ERD
14.226141073169568	120	10hr	ERD
14.222292779066839	121	10hr	ERD
14.297091279294511	122	10hr	ERD
14.2693697781635	123	10hr	ERD
14.253963204800304	124	10hr	ERD
14.217213904674823	125	10hr	ERD
14.06457988872002	126	10hr	ERD
14.056316049804765	127	10hr	ERD
13.983227310566988	128	10hr	ERD
13.96524302165654	129	10hr	ERD
13.911169869409331	130	10hr	ERD
13.885197957482596	131	10hr	ERD
13.89695225683405	132	10hr	ERD
13.856208715812935	133	10hr	ERD
13.887738162287524	134	10hr	ERD
13.905062843478591	135	10hr	ERD
13.82572089483323	136	10hr	ERD
13.829133795838526	137	10hr	ERD
13.861342720936918	138	10hr	ERD
13.838468453855672	139	10hr	ERD
13.822918020665721	140	10hr	ERD
13.812362199669913	141	10hr	ERD
13.713682388779755	142	10hr	ERD
13.614455630854486	143	10hr	ERD
13.628491563607477	144	10hr	ERD
13.511838697183059	145	10hr	ERD
13.580630628136925	146	10hr	ERD
13.461772597391056	147	10hr	ERD
13.428959226858819	148	10hr	ERD
13.410220120312694	149	10hr	ERD
13.417514996097966	150	10hr	ERD
13.38857181554771	151	10hr	ERD
13.347858304856299	152	10hr	ERD
13.317808930540032	153	10hr	ERD
13.288653627277112	154	10hr	ERD
13.225285742695991	155	10hr	ERD
13.2026066074729	156	10hr	ERD
13.141076016457436	157	10hr	ERD
13.127410714876316	158	10hr	ERD
13.200621397335512	159	10hr	ERD
13.207298754975616	160	10hr	ERD
13.245931616109399	161	10hr	ERD
13.277922129496993	162	10hr	ERD
13.144468338939722	163	10hr	ERD
13.224156557724095	164	10hr	ERD
13.210249062664898	165	10hr	ERD
13.116065545303027	166	10hr	ERD
13.002209754030455	167	10hr	ERD
12.899440631175827	168	10hr	ERD
12.827853631005324	169	10hr	ERD
12.809789432806783	170	10hr	ERD
12.827365634073248	171	10hr	ERD
12.757848457726	172	10hr	ERD
12.782887216556595	173	10hr	ERD
12.813925307054282	174	10hr	ERD
12.864366620981446	175	10hr	ERD
12.887259060231484	176	10hr	ERD
12.756629750118613	177	10hr	ERD
12.796664624969464	178	10hr	ERD
12.752049345719124	179	10hr	ERD
12.707532911848377	180	10hr	ERD
12.640549952280347	181	10hr	ERD
12.689769142129176	182	10hr	ERD
12.592069977625037	183	10hr	ERD
12.516305223692061	184	10hr	ERD
12.412696477268202	185	10hr	ERD
12.311863090395834	186	10hr	ERD
12.056960391158873	187	10hr	ERD
11.967509529236503	188	10hr	ERD
11.883323301811872	189	10hr	ERD
11.650366748468674	190	10hr	ERD
11.4624816417083	191	10hr	ERD
11.284234438468982	192	10hr	ERD
11.151462689279832	193	10hr	ERD
11.009875794058836	194	10hr	ERD
10.79754876937924	195	10hr	ERD
10.577474920227104	196	10hr	ERD
10.540789006972572	197	10hr	ERD
10.308738239979263	198	10hr	ERD
10.0525498334662	199	10hr	ERD
9.833507061852902	200	10hr	ERD
8.992618593863005	1	10hr	LRD
9.58784915661333	2	10hr	LRD
9.556846209701133	3	10hr	LRD
9.213394172304593	4	10hr	LRD
8.870276783425012	5	10hr	LRD
8.665396064922847	6	10hr	LRD
8.579613645818476	7	10hr	LRD
8.439656524256362	8	10hr	LRD
8.317491911227867	9	10hr	LRD
8.290342606353889	10	10hr	LRD
8.30207725848489	11	10hr	LRD
8.276624465739982	12	10hr	LRD
8.14452289395964	13	10hr	LRD
7.9857820343332815	14	10hr	LRD
7.953958065579131	15	10hr	LRD
7.89753736441772	16	10hr	LRD
7.8304880260832395	17	10hr	LRD
7.733234440830125	18	10hr	LRD
7.655882876972045	19	10hr	LRD
7.562091119486465	20	10hr	LRD
7.570265459633137	21	10hr	LRD
7.555790707005721	22	10hr	LRD
7.467029672663875	23	10hr	LRD
7.405830117461621	24	10hr	LRD
7.301397023136287	25	10hr	LRD
7.305748329068997	26	10hr	LRD
7.243299075523548	27	10hr	LRD
7.166000288086061	28	10hr	LRD
7.176063199906506	29	10hr	LRD
7.162028121675786	30	10hr	LRD
7.137155786787371	31	10hr	LRD
7.076485975162798	32	10hr	LRD
7.088186722455378	33	10hr	LRD
7.0839968573473655	34	10hr	LRD
6.971571154862504	35	10hr	LRD
7.00293273377802	36	10hr	LRD
6.907407437551253	37	10hr	LRD
6.925121968360906	38	10hr	LRD
6.938039157775975	39	10hr	LRD
6.908594960682054	40	10hr	LRD
7.029184373270078	41	10hr	LRD
7.013075090334117	42	10hr	LRD
6.893778738475323	43	10hr	LRD
6.90529752383094	44	10hr	LRD
6.8734589093459615	45	10hr	LRD
6.868259682136915	46	10hr	LRD
6.8849279038671884	47	10hr	LRD
6.9143439621855824	48	10hr	LRD
6.93086934540639	49	10hr	LRD
6.940455305220716	50	10hr	LRD
7.219209975172521	51	10hr	LRD
7.097142251998591	52	10hr	LRD
6.958309254272858	53	10hr	LRD
7.233023223991257	54	10hr	LRD
7.254626055827383	55	10hr	LRD
6.9125676390415896	56	10hr	LRD
6.711360419441711	57	10hr	LRD
6.7086641796184665	58	10hr	LRD
6.684706639178242	59	10hr	LRD
6.721485986774938	60	10hr	LRD
6.696724918687913	61	10hr	LRD
6.703084422012219	62	10hr	LRD
6.726391486838085	63	10hr	LRD
6.692534859827541	64	10hr	LRD
6.740529127045068	65	10hr	LRD
6.698867107168394	66	10hr	LRD
6.723755466012651	67	10hr	LRD
6.710200054180026	68	10hr	LRD
6.735451942876768	69	10hr	LRD
6.713849031110549	70	10hr	LRD
6.7758707841016985	71	10hr	LRD
6.705843672009015	72	10hr	LRD
6.662515307667644	73	10hr	LRD
6.624530610123262	74	10hr	LRD
6.558736900726904	75	10hr	LRD
6.56634615654965	76	10hr	LRD
6.50869351688583	77	10hr	LRD
6.507492643768078	78	10hr	LRD
6.526807275475644	79	10hr	LRD
6.508670644826532	80	10hr	LRD
6.512355887891983	81	10hr	LRD
6.41780383509622	82	10hr	LRD
6.481177622745467	83	10hr	LRD
6.524423259635626	84	10hr	LRD
6.50778223445857	85	10hr	LRD
6.5267850162571515	86	10hr	LRD
6.47934629696488	87	10hr	LRD
6.458862041648092	88	10hr	LRD
6.496701943509896	89	10hr	LRD
6.4879392982109305	90	10hr	LRD
6.566824059593709	91	10hr	LRD
6.585289500252209	92	10hr	LRD
6.522162326190145	93	10hr	LRD
6.534727448798416	94	10hr	LRD
6.554426003300935	95	10hr	LRD
6.505990445049757	96	10hr	LRD
6.600297261263566	97	10hr	LRD
6.654828139839187	98	10hr	LRD
6.649668951815784	99	10hr	LRD
6.711203694010795	100	10hr	LRD
6.620368095124023	101	10hr	LRD
6.643853153240599	102	10hr	LRD
6.616394225573415	103	10hr	LRD
6.6255264899837885	104	10hr	LRD
6.596662208947963	105	10hr	LRD
6.608292820265799	106	10hr	LRD
6.625729081064097	107	10hr	LRD
6.5848382612708845	108	10hr	LRD
6.613924140262791	109	10hr	LRD
6.6445487863724715	110	10hr	LRD
6.660390515696252	111	10hr	LRD
6.596936006437684	112	10hr	LRD
6.60180574616046	113	10hr	LRD
6.600295104659602	114	10hr	LRD
6.623835616635006	115	10hr	LRD
6.596357429979305	116	10hr	LRD
6.572720542771311	117	10hr	LRD
6.635617627578678	118	10hr	LRD
6.5715377128970935	119	10hr	LRD
6.6299237396785164	120	10hr	LRD
6.58401350859166	121	10hr	LRD
6.652469444704675	122	10hr	LRD
6.685864369587531	123	10hr	LRD
6.6511886477783735	124	10hr	LRD
6.5614506986865315	125	10hr	LRD
6.62131714653528	126	10hr	LRD
6.617169670190816	127	10hr	LRD
6.68022098921592	128	10hr	LRD
6.714184011752778	129	10hr	LRD
6.6610150712306755	130	10hr	LRD
6.658941591434829	131	10hr	LRD
6.671271570891849	132	10hr	LRD
6.7509004303993585	133	10hr	LRD
6.850784554026382	134	10hr	LRD
6.894788613649701	135	10hr	LRD
6.828933182208673	136	10hr	LRD
6.8413483437403295	137	10hr	LRD
6.964912845991431	138	10hr	LRD
6.886368858853741	139	10hr	LRD
6.858646084498385	140	10hr	LRD
6.887040823952336	141	10hr	LRD
6.907116266755554	142	10hr	LRD
6.902204873786543	143	10hr	LRD
6.856515259374839	144	10hr	LRD
6.87172879893884	145	10hr	LRD
6.866896232651756	146	10hr	LRD
6.933019440737228	147	10hr	LRD
6.930373053664461	148	10hr	LRD
6.89808659414502	149	10hr	LRD
6.905480480768586	150	10hr	LRD
6.88411074436755	151	10hr	LRD
6.972962532283763	152	10hr	LRD
6.937662398185147	153	10hr	LRD
6.9545231541095	154	10hr	LRD
7.055031875972941	155	10hr	LRD
7.055151023385912	156	10hr	LRD
7.053855945450078	157	10hr	LRD
7.075514543736115	158	10hr	LRD
7.056733677900961	159	10hr	LRD
7.089465924041681	160	10hr	LRD
7.096823279004919	161	10hr	LRD
7.11316698781513	162	10hr	LRD
7.165763273292754	163	10hr	LRD
7.143750240310616	164	10hr	LRD
7.206899675272512	165	10hr	LRD
7.153142581597221	166	10hr	LRD
7.1979276327773	167	10hr	LRD
7.2168901504697995	168	10hr	LRD
7.2408983461804075	169	10hr	LRD
7.241823616711401	170	10hr	LRD
7.3140754569903805	171	10hr	LRD
7.428692093372077	172	10hr	LRD
7.486684899486159	173	10hr	LRD
7.51147929242207	174	10hr	LRD
7.560430705740371	175	10hr	LRD
7.477859170535515	176	10hr	LRD
7.600124334410621	177	10hr	LRD
7.5903546798916635	178	10hr	LRD
7.632520078220587	179	10hr	LRD
7.690441199577816	180	10hr	LRD
7.704351032474046	181	10hr	LRD
7.735712059429077	182	10hr	LRD
7.8311856981039965	183	10hr	LRD
7.908342930421077	184	10hr	LRD
7.917174419633441	185	10hr	LRD
7.9312827232698915	186	10hr	LRD
8.133066564024157	187	10hr	LRD
8.468833194804702	188	10hr	LRD
8.450338720295608	189	10hr	LRD
8.199758017964735	190	10hr	LRD
8.195389503702234	191	10hr	LRD
8.233149934256296	192	10hr	LRD
8.357825113491462	193	10hr	LRD
8.51355387305743	194	10hr	LRD
8.625213137385861	195	10hr	LRD
8.702498959008167	196	10hr	LRD
8.897199957952214	197	10hr	LRD
9.033118317514338	198	10hr	LRD
9.326980856560917	199	10hr	LRD
9.506187043830261	200	10hr	LRD
