Value	order	sample	domain
3.649993682346653	92	0hr	ERD
3.652524416079324	93	0hr	ERD
3.652815102656232	94	0hr	ERD
3.6419381136717552	95	0hr	ERD
3.6467506242409633	96	0hr	ERD
3.647721020351212	97	0hr	ERD
3.6513630869863825	98	0hr	ERD
3.641748100461553	99	0hr	ERD
3.6348489763892404	100	0hr	ERD
3.624924360752594	101	0hr	ERD
3.634968818497067	102	0hr	ERD
3.6382548417418525	103	0hr	ERD
3.6233939883175865	104	0hr	ERD
3.6223527485656635	105	0hr	ERD
3.606009533878244	106	0hr	ERD
3.596967602058726	107	0hr	ERD
3.6095903299857874	108	0hr	ERD
3.618592005290672	109	0hr	ERD
3.626322180317581	110	0hr	ERD
3.6366103403850705	111	0hr	ERD
3.639517110922496	112	0hr	ERD
3.634574418376248	113	0hr	ERD
3.6334686159288085	114	0hr	ERD
3.62744831714835	115	0hr	ERD
3.638862034899194	116	0hr	ERD
3.6250758989740706	117	0hr	ERD
3.6038209110512542	118	0hr	ERD
3.60981707958037	119	0hr	ERD
3.625501111122006	120	0hr	ERD
3.6110121470161105	121	0hr	ERD
3.614917367899028	122	0hr	ERD
3.6106477891272686	123	0hr	ERD
3.624939615508939	124	0hr	ERD
3.6175027075018686	125	0hr	ERD
3.6054093046957503	126	0hr	ERD
3.600121294817946	127	0hr	ERD
3.583799697506819	128	0hr	ERD
3.563408917348303	129	0hr	ERD
3.5869326267251975	130	0hr	ERD
3.57703846763535	131	0hr	ERD
3.592229172331722	132	0hr	ERD
3.589781991238712	133	0hr	ERD
3.5930138291653924	134	0hr	ERD
3.593760496303938	135	0hr	ERD
3.6002000515473407	136	0hr	ERD
3.604360914544906	137	0hr	ERD
3.6137988994448986	138	0hr	ERD
3.6248249805528148	139	0hr	ERD
3.6247487457321412	140	0hr	ERD
3.6144849465201556	141	0hr	ERD
3.608524684381514	142	0hr	ERD
3.6029263392999877	143	0hr	ERD
3.605584344874969	144	0hr	ERD
3.596520348458092	145	0hr	ERD
3.5719379880438495	146	0hr	ERD
3.572374152704918	147	0hr	ERD
3.568410090651963	148	0hr	ERD
3.549026599247225	149	0hr	ERD
3.551776975945799	150	0hr	ERD
3.560244301313242	151	0hr	ERD
3.550054013557599	152	0hr	ERD
3.5448655425426603	153	0hr	ERD
3.5448239683457317	154	0hr	ERD
3.527647787821881	155	0hr	ERD
3.542822875492544	156	0hr	ERD
3.556773826913574	157	0hr	ERD
3.5495540932504697	158	0hr	ERD
3.5726988929121712	159	0hr	ERD
3.5626516997222373	160	0hr	ERD
3.549812808530371	161	0hr	ERD
3.572032934111997	162	0hr	ERD
3.5682743503484273	163	0hr	ERD
3.5640925145354636	164	0hr	ERD
3.5904808971757727	165	0hr	ERD
3.621327634612783	166	0hr	ERD
3.633679122605166	167	0hr	ERD
3.6194151611180647	168	0hr	ERD
3.6278411199494367	169	0hr	ERD
3.621893813421698	170	0hr	ERD
3.622579359632624	171	0hr	ERD
3.6234164267451	172	0hr	ERD
3.642688901682929	173	0hr	ERD
3.6442769970192206	174	0hr	ERD
3.6449592428932633	175	0hr	ERD
3.6622660326730787	176	0hr	ERD
3.643593468619641	177	0hr	ERD
3.646420405848462	178	0hr	ERD
3.631597916974876	179	0hr	ERD
3.639649421484704	180	0hr	ERD
3.6341022535139618	181	0hr	ERD
3.6367543509774696	182	0hr	ERD
3.6407130839976802	183	0hr	ERD
3.6243515413934935	184	0hr	ERD
3.6189060694778026	185	0hr	ERD
3.6077742944641367	186	0hr	ERD
3.594283758581774	187	0hr	ERD
3.5968366431876047	188	0hr	ERD
3.591178327793374	189	0hr	ERD
3.5644531963613155	190	0hr	ERD
3.5618541040486598	191	0hr	ERD
3.562261302324312	192	0hr	ERD
3.562439021227444	193	0hr	ERD
3.564275446477535	194	0hr	ERD
3.5617617961676156	195	0hr	ERD
3.5549456193244864	196	0hr	ERD
3.5694275428525506	197	0hr	ERD
3.5797546940510565	198	0hr	ERD
3.579000135676391	199	0hr	ERD
3.5908223028662887	200	0hr	ERD
3.7458331306838297	1	0hr	LRD
3.795863278686978	2	0hr	LRD
3.7350494264237097	3	0hr	LRD
3.672768377027072	4	0hr	LRD
3.606410385264278	5	0hr	LRD
3.6030537251469816	6	0hr	LRD
3.5530427576512893	7	0hr	LRD
3.5278883156404275	8	0hr	LRD
3.5113831394597788	9	0hr	LRD
3.533855475654473	10	0hr	LRD
3.583977318166509	11	0hr	LRD
3.6019633188199407	12	0hr	LRD
3.6091228251456395	13	0hr	LRD
3.5832923840469695	14	0hr	LRD
3.596571322953874	15	0hr	LRD
3.5845256391759377	16	0hr	LRD
3.556377465670555	17	0hr	LRD
3.516886275195262	18	0hr	LRD
3.500865841181893	19	0hr	LRD
3.5059234804129806	20	0hr	LRD
3.542496767967612	21	0hr	LRD
3.537521661989757	22	0hr	LRD
3.507685044651368	23	0hr	LRD
3.4980511326454855	24	0hr	LRD
3.4728911094519157	25	0hr	LRD
3.4777525688578983	26	0hr	LRD
3.487262304877521	27	0hr	LRD
3.495905895762895	28	0hr	LRD
3.5274045457790884	29	0hr	LRD
3.5290602501118062	30	0hr	LRD
3.53663879546621	31	0hr	LRD
3.532219254600606	32	0hr	LRD
3.5583749737924015	33	0hr	LRD
3.5563419166094943	34	0hr	LRD
3.516872781773053	35	0hr	LRD
3.4990754169092626	36	0hr	LRD
3.4759614367836726	37	0hr	LRD
3.4798980296286874	38	0hr	LRD
3.4746034655567017	39	0hr	LRD
3.475853949722302	40	0hr	LRD
3.5542943381387557	41	0hr	LRD
3.5712625675319893	42	0hr	LRD
3.495935377899284	43	0hr	LRD
3.4866325465059953	44	0hr	LRD
3.4877063882112496	45	0hr	LRD
3.505232550608348	46	0hr	LRD
3.5097961036538576	47	0hr	LRD
3.50254895363313	48	0hr	LRD
3.49594318725973	49	0hr	LRD
3.5405953693424785	50	0hr	LRD
3.5242461150710214	51	0hr	LRD
3.47708320494575	52	0hr	LRD
3.5213621993465507	53	0hr	LRD
3.549128373834283	54	0hr	LRD
3.4839674758359735	55	0hr	LRD
3.4345062033357276	56	0hr	LRD
3.4376912912508297	57	0hr	LRD
3.455134833633203	58	0hr	LRD
3.4546952235599	59	0hr	LRD
3.473060042173807	60	0hr	LRD
3.4700310967299406	61	0hr	LRD
3.4669050305967155	62	0hr	LRD
3.4693156592869254	63	0hr	LRD
3.4692519950146443	64	0hr	LRD
3.4638248549394994	65	0hr	LRD
3.454918672432248	66	0hr	LRD
3.4377202626350782	67	0hr	LRD
3.4488184917421676	68	0hr	LRD
3.4521523323028815	69	0hr	LRD
3.4557672401956454	70	0hr	LRD
3.461940460126893	71	0hr	LRD
3.4493364075710695	72	0hr	LRD
3.4013105942636894	73	0hr	LRD
3.367279418342884	74	0hr	LRD
3.3325560638685223	75	0hr	LRD
3.3128272286510243	76	0hr	LRD
3.311841027696726	77	0hr	LRD
3.3201392640474885	78	0hr	LRD
3.3265364790704	79	0hr	LRD
3.325019529940737	80	0hr	LRD
3.307857102466026	81	0hr	LRD
3.3105559531337327	82	0hr	LRD
3.3166708259871225	83	0hr	LRD
3.3236089379909073	84	0hr	LRD
3.323067438022724	85	0hr	LRD
3.324176152708026	86	0hr	LRD
3.3368133005406784	87	0hr	LRD
3.3415781811835634	88	0hr	LRD
3.353889925609704	89	0hr	LRD
3.3407230152948952	90	0hr	LRD
3.3291795467276106	91	0hr	LRD
3.322652623856289	92	0hr	LRD
3.3202063685374994	93	0hr	LRD
3.3093477800123368	94	0hr	LRD
3.296435276669006	95	0hr	LRD
3.299817964401936	96	0hr	LRD
3.308630150884329	97	0hr	LRD
3.3190570963266897	98	0hr	LRD
3.3270380005508717	99	0hr	LRD
3.3200676595196663	100	0hr	LRD
3.2944181996033697	101	0hr	LRD
3.3066560054408423	102	0hr	LRD
3.3085993785707686	103	0hr	LRD
3.3105128451216173	104	0hr	LRD
3.3137223205590547	105	0hr	LRD
3.3016757552753	106	0hr	LRD
3.315445720526185	107	0hr	LRD
3.297477407091123	108	0hr	LRD
3.3040096293512873	109	0hr	LRD
3.307478824992452	110	0hr	LRD
3.302193771742263	111	0hr	LRD
3.2786725179336567	112	0hr	LRD
3.2718248190572816	113	0hr	LRD
3.2837077319538244	114	0hr	LRD
3.286837883379367	115	0hr	LRD
3.2882156450469595	116	0hr	LRD
3.2910704364953696	117	0hr	LRD
3.3039524301352605	118	0hr	LRD
3.3034017404468936	119	0hr	LRD
3.3079930432114217	120	0hr	LRD
3.306102845611376	121	0hr	LRD
3.3802833528589225	122	0hr	LRD
3.3998502840233304	123	0hr	LRD
3.3768011534284845	124	0hr	LRD
3.3131064371882757	125	0hr	LRD
3.333283615450246	126	0hr	LRD
3.3272625533178446	127	0hr	LRD
3.3366922755531947	128	0hr	LRD
3.3424262685308905	129	0hr	LRD
3.3341382381579843	130	0hr	LRD
3.3426220494414975	131	0hr	LRD
3.362472403809213	132	0hr	LRD
3.3690808815292783	133	0hr	LRD
3.3975524787770404	134	0hr	LRD
3.4285932293032904	135	0hr	LRD
3.434809928835722	136	0hr	LRD
3.4260355779012883	137	0hr	LRD
3.449235886073509	138	0hr	LRD
3.44755652154665	139	0hr	LRD
3.4157877834765276	140	0hr	LRD
3.4344811319950486	141	0hr	LRD
3.4528533397944496	142	0hr	LRD
3.4505907642681417	143	0hr	LRD
3.4516707549702073	144	0hr	LRD
3.446261491907733	145	0hr	LRD
3.437532243656027	146	0hr	LRD
3.453376850283343	147	0hr	LRD
3.469684005850745	148	0hr	LRD
3.5100301461033703	149	0hr	LRD
3.4875112380811752	150	0hr	LRD
3.4565517885246977	151	0hr	LRD
3.47887773559734	152	0hr	LRD
3.462991076655743	153	0hr	LRD
3.492294976929989	154	0hr	LRD
3.502701940574909	155	0hr	LRD
3.4906627282063254	156	0hr	LRD
3.4792257563105378	157	0hr	LRD
3.465597620707555	158	0hr	LRD
3.453384931797104	159	0hr	LRD
3.438998475657431	160	0hr	LRD
3.4299642271583144	161	0hr	LRD
3.4338345038970997	162	0hr	LRD
3.4487894903606766	163	0hr	LRD
3.4281809879848204	164	0hr	LRD
3.4435499217588488	165	0hr	LRD
3.4190553423770713	166	0hr	LRD
3.404005188296268	167	0hr	LRD
3.4190790537603784	168	0hr	LRD
3.4193351728474015	169	0hr	LRD
3.4239179236266253	170	0hr	LRD
3.4360954194431783	171	0hr	LRD
3.4414782783837516	172	0hr	LRD
3.451714863060184	173	0hr	LRD
3.458603698683512	174	0hr	LRD
3.462555533600548	175	0hr	LRD
3.4386547081831282	176	0hr	LRD
3.43502078650627	177	0hr	LRD
3.434428493449797	178	0hr	LRD
3.415196526241226	179	0hr	LRD
3.4175903680759134	180	0hr	LRD
3.4322745319794974	181	0hr	LRD
3.4505325208455364	182	0hr	LRD
3.4860799764904664	183	0hr	LRD
3.5257585900117667	184	0hr	LRD
3.4970242428907627	185	0hr	LRD
3.4508653755591663	186	0hr	LRD
3.5173454986668284	187	0hr	LRD
3.629992231174316	188	0hr	LRD
3.6373414167622737	189	0hr	LRD
3.538166758162755	190	0hr	LRD
3.472112854044879	191	0hr	LRD
3.4553021808250417	192	0hr	LRD
3.4618995721770918	193	0hr	LRD
3.519681471755781	194	0hr	LRD
3.4988455980290647	195	0hr	LRD
3.505499966018538	196	0hr	LRD
3.5231085937151843	197	0hr	LRD
3.552500354336523	198	0hr	LRD
3.6589828427035984	199	0hr	LRD
3.6763137013532576	200	0hr	LRD
