Value	order	sample	domain
5.990005919454122	78	30min	LRD
6.041375916793584	79	30min	LRD
6.082129757890627	80	30min	LRD
6.139297737787751	81	30min	LRD
6.175468525539755	82	30min	LRD
6.2012263726920285	83	30min	LRD
6.252550363935241	84	30min	LRD
6.306536913637126	85	30min	LRD
6.355387692223924	86	30min	LRD
6.399382795279517	87	30min	LRD
6.472853526796625	88	30min	LRD
6.5274124762270604	89	30min	LRD
6.611850577347636	90	30min	LRD
6.712534234784697	91	30min	LRD
6.79940530214482	92	30min	LRD
6.880425180684796	93	30min	LRD
6.961753429676223	94	30min	LRD
7.0707288350775945	95	30min	LRD
7.1842848985380865	96	30min	LRD
7.29245414095853	97	30min	LRD
7.407724505109367	98	30min	LRD
7.553662164917158	99	30min	LRD
7.917371900584793	100	30min	LRD
