Value	order	sample	domain
5.496007598767848	60	35min	LRD
5.493664140562832	61	35min	LRD
5.489650647894193	62	35min	LRD
5.502505347388536	63	35min	LRD
5.529764655075355	64	35min	LRD
5.566983229944776	65	35min	LRD
5.597152142605807	66	35min	LRD
5.631050007399886	67	35min	LRD
5.678333571577706	68	35min	LRD
5.689072653401204	69	35min	LRD
5.6880809918964275	70	35min	LRD
5.637315562650993	71	35min	LRD
5.640746813644592	72	35min	LRD
5.635327594528037	73	35min	LRD
5.623879854494633	74	35min	LRD
5.6294235367095125	75	35min	LRD
5.636346845319912	76	35min	LRD
5.647014316041466	77	35min	LRD
5.65770531419822	78	35min	LRD
5.682564330144748	79	35min	LRD
5.705032479416807	80	35min	LRD
5.739814410268656	81	35min	LRD
5.759091377918263	82	35min	LRD
5.769592677274662	83	35min	LRD
5.798324246064339	84	35min	LRD
5.834597535891359	85	35min	LRD
5.863916359274171	86	35min	LRD
5.892656387559457	87	35min	LRD
5.934995603172284	88	35min	LRD
5.970111256667907	89	35min	LRD
6.02640130599212	90	35min	LRD
6.0773343628789025	91	35min	LRD
6.1301721685614305	92	35min	LRD
6.181963157141969	93	35min	LRD
6.240360027987129	94	35min	LRD
6.314962471522791	95	35min	LRD
6.395720873540222	96	35min	LRD
6.469314520074778	97	35min	LRD
6.5498400504406495	98	35min	LRD
6.660803849699821	99	35min	LRD
7.004435220856099	100	35min	LRD
